image_id,image_category,aspect_ratio,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads
62f2f39e53,Featured,1.5,LEICA,LEICA Q (Typ 116),100.0,9.0,28.0,0.001,2335,119029
f8b63a67b7,Featured,0.67,CANON,Canon EOS 5D Mark IV,400.0,9.0,32.0,0.02,1503,1201
240104a08e,Featured,1.5,CANON,Canon EOS 6D,160.0,2.8,85.0,0.008,2572,8777
746fe3e62a,Featured,0.67,CANON,Canon EOS 5D Mark IV,100.0,1.4,50.0,0.0008,1184,9399
56cd4c7c4a,Featured,0.75,DJI,FC220,100.0,2.2,4.7,0.04,1570,2744
042f53ce2a,Featured,1.5,CANON,Canon EOS 70D,800.0,5.6,97.0,0.008,1225,2018
f997930b2c,Featured,1.5,CANON,Canon EOS REBEL T5i,100.0,7.1,16.0,0.02,1131,1721
1b29c66f84,Featured,1.5,CANON,Canon EOS 6D Mark II,320.0,7.1,21.0,0.002,1321,3384
c2c1935188,Featured,0.69,NIKON,NIKON D850,5600.0,1.4,20.0,0.008,1001,3505
0463a8c143,Featured,1.78,SONY,ILCE-6000,100.0,1.4,56.0,0.0005,1046,1380
2509dee45f,Featured,1.5,CANON,Canon EOS 400D DIGITAL,400.0,5.0,58.0,0.00125,1510,1031
9cc99b03ec,Featured,1.46,FUJIFILM,X-T1,400.0,8.0,50.0,0.8,1145,2070
e3c272aabd,Featured,1.5,CANON,Canon EOS 60D,1250.0,3.5,18.0,41.0,2396,12343
d8b8d61a20,Featured,0.75,SAMSUNG,SM-G965W,50.0,2.4,4.3,0.0015698587127158557,1334,751
77385f2038,Featured,1.5,NIKON,NIKON D4S,400.0,6.3,700.0,0.0005,1924,12372
7a78311c2a,Featured,0.75,RICOH,PENTAX 645Z,200.0,5.6,120.0,0.00625,1481,616
ea7f2e73fe,Featured,0.56,SONY,ILCE-5000,100.0,2.14,76.5,0.0015625,1420,2671
73ccfec41d,Featured,0.75,NIKON,NIKON D3400,100.0,9.0,48.0,0.003125,1137,1594
8364179404,Featured,0.67,CANON,Canon EOS 5D,400.0,7.1,94.0,0.00625,1462,1730
216195b2c9,Featured,1.5,CANON,Canon EOS REBEL T2i,800.0,14.0,100.0,0.00125,2893,4664
772bda02f5,Featured,1.33,APPLE,iPhone 6,32.0,2.2,4.2,0.0005810575246949448,2853,29962
81f49e62d1,Featured,0.67,CANON,Canon EOS 1100D,100.0,4.0,18.0,0.0012004801920768306,1472,1235
96e52bb3b2,Featured,1.37,APPLE,iPhone 4S,50.0,2.4,4.3,0.0017761989342806395,2791,5250
79e80db769,Featured,1.5,CANON,Canon EOS Rebel T7i,400.0,6.3,200.0,4.0,1863,5682
3d775fa203,Featured,1.49,NIKON,NIKON 1 J1,100.0,5.6,30.9,0.000625,2759,13442
8c7a847803,Featured,0.76,SONY,ILCE-7M3,800.0,4.5,42.0,0.0008,1286,989
b1dfc14ec7,Featured,0.56,DJI,FC220,100.0,2.2,4.7,0.008,1047,3145
cb2cd6fa8d,Featured,1.52,SONY,SLT-A58,100.0,6.3,100.0,0.005,2328,6633
19a623f57c,Featured,1.72,SONY,ILCE-7,4000.0,7.1,28.0,0.000625,1493,4170
77402d311f,Featured,1.78,SONY,DSLR-A350,100.0,5.6,70.0,0.00125,3076,5807
aa3939e9c0,Featured,0.75,DJI,FC2103,100.0,2.8,4.5,0.00025,1449,1958
4e1700a5b7,Featured,1.5,CANON,Canon EOS 550D,800.0,3.5,18.0,0.01,2858,19747
67e8ea5a74,Featured,0.67,CANON,Canon EOS 6D,100.0,5.6,85.0,30.0,1591,2001
2fb0ec64fc,Featured,1.5,NIKON,NIKON D3400,160.0,5.0,175.0,0.00125,1210,2349
eb794bdc6a,Featured,0.7099999999999999,CANON,Canon EOS 60D,100.0,5.0,24.0,0.00625,1138,617
d36bc3a89a,Featured,1.51,RICOH,GR,100.0,11.0,18.3,2.0,2413,10161
a8908b6aff,Featured,0.67,CANON,Canon EOS 5D Mark II,100.0,1.8,85.0,0.0005,1334,1412
046359b947,Featured,0.67,CANON,Canon EOS 6D Mark II,320.0,8.0,24.0,0.002,1321,897
427f87bef9,Featured,1.5,NIKON,NIKON D7200,400.0,4.0,70.0,0.0003125,2107,9215
ae3122027b,Featured,0.75,RICOH,PENTAX 645Z,200.0,9.5,120.0,0.008,1303,294
baa9b7dfb7,Featured,0.67,CANON,Canon EOS 6D,100.0,5.6,50.0,0.008,1213,2664
834a18cc4c,Featured,0.67,NIKON,NIKON D5300,100.0,6.3,50.0,8.0,1586,26093
baa604a09a,Featured,1.5,SONY,ILCE-7M2,100.0,2.2,50.0,0.000125,2003,18620
9fd59f70af,Featured,0.67,CANON,Canon EOS Rebel T6i,400.0,4.5,21.0,0.05,1308,806
8ab7689760,Featured,1.4,FUJIFILM,X100F,1000.0,2.0,23.0,0.00025,1311,4366
555f95782e,Featured,0.67,CANON,Canon EOS M10,160.0,10.0,45.0,0.0015625,1088,3537
812f906b6e,Featured,0.67,CANON,Canon EOS 5D Mark IV,100.0,1.8,35.0,0.0025,1300,1254
a72da8912f,Featured,0.67,CANON,Canon EOS-1D Mark III,800.0,2.8,16.0,30.0,1874,87051
691b20dade,Featured,1.0,APPLE,iPhone 5,50.0,2.4,4.1,0.0007558578987150416,1663,7024
2bf85d0c73,Featured,1.5,CANON,Canon EOS REBEL SL1,200.0,5.6,52.0,0.01,2553,40814
2f591c44cf,Featured,1.78,DJI,FC220,115.0,2.2,4.7,0.01,1139,10307
92a68e3479,Featured,0.67,NIKON,NIKON D750,100.0,16.0,105.0,2.0,1589,4173
bf7a32c682,Featured,0.67,CANON,Canon EOS 80D,100.0,5.0,35.0,0.005,1275,16916
f744a1d3e9,Featured,0.67,CANON,Canon EOS-1D X,320.0,4.5,500.0,0.004,1189,22497
258c33d4e6,Featured,1.5,CANON,Canon EOS 5D Mark II,100.0,2.0,135.0,0.002,1375,1608
8e224680e5,Featured,1.5,NIKON,NIKON D850,1000.0,10.0,150.0,0.00625,1356,1598
cd112d20db,Featured,0.67,NIKON,NIKON D600,64.0,1.4,35.0,0.001,1215,2188
3ae8afcfb2,Featured,0.67,CANON,Canon EOS 500D,400.0,5.6,162.0,0.00625,1254,700
c1a1579ff2,Featured,0.67,CANON,Canon EOS 77D,3200.0,5.0,50.0,0.003125,1270,1616
4af95ca580,Featured,0.75,CANON,Canon EOS 700D,200.0,2.2,50.0,0.0008,1456,884
bb752832cc,Featured,0.67,CANON,Canon EOS 200D,100.0,1.8,50.0,0.003125,1126,1667
1fac7608a4,Featured,0.75,RICOH,PENTAX 645Z,400.0,4.0,120.0,0.005,1487,11926
ad04e74f0c,Featured,0.67,NIKON,NIKON D7100,500.0,1.8,35.0,0.004,1573,2900
8b849f166d,Featured,1.51,CANON,Canon EOS 6D,200.0,16.0,24.0,0.0025,2688,13092
f2e33b45b2,Featured,0.69,SONY,ILCE-7M3,100.0,8.0,70.0,0.002,1118,5635
b3a543e8d1,Featured,0.67,CANON,Canon EOS 5D Mark IV,640.0,1.4,50.0,0.00125,1523,1182
42a5e30cb6,Featured,1.5,SONY,ILCE-6300,160.0,3.5,55.0,0.0005,2229,7259
6a183316ee,Featured,0.67,CANON,Canon EOS M10,100.0,7.1,45.0,0.003125,1157,7430
8b9549947b,Featured,0.6999999999999998,FUJIFILM,X-T1,200.0,1.4,35.0,0.008,1441,1320
4ce7e6c95e,Featured,0.67,SONY,ILCE-7M3,640.0,4.0,35.0,0.005,1148,524
dc2c7ca7b7,Featured,0.8,CANON,Canon EOS 5D Mark II,160.0,8.0,45.0,0.01,1663,13405
747af9e49e,Featured,1.5,NIKON,NIKON D750,2200.0,5.6,220.0,0.004,1129,1593
d456419c36,Featured,0.67,NIKON,NIKON D750,400.0,5.6,112.0,8.0,1590,2959
ef48c5f634,Featured,1.4,CANON,Canon EOS 5D Mark IV,200.0,10.0,70.0,0.0015625,1147,4142
eb9a21b352,Featured,1.5,NIKON,NIKON Z 6,100.0,6.3,14.0,20.0,1093,10477
59cb916b37,Featured,1.33,NIKON,COOLPIX L830,125.0,5.1,28.7,0.0015625,1437,4718
a88f1d0c84,Featured,0.56,HASSELBLAD,L1D-20c,100.0,7.1,10.3,0.02,1470,5714
e155684f09,Featured,1.33,DJI,FC2204,100.0,3.0,5.1,0.004166666666666667,1168,1605
e5620cd0f7,Featured,0.67,FUJIFILM,XT-2,200.0,5.6,25.4,0.0010526315789473684,1474,24933
ff60215485,Featured,1.5,SONY,ILCE-7M2,50.0,9.0,21.0,3.2,2577,8321
70610dac46,Featured,1.5,CANON,Canon EOS 400D DIGITAL,100.0,8.0,200.0,0.0025,1499,3054
6b6ac2fa17,Featured,0.67,SONY,DSC-RX100M3,125.0,5.6,25.7,0.0025,1175,1473
618575df56,Featured,1.5,NIKON,NIKON D810,160.0,11.0,50.0,0.0125,2682,16655
6946f13d21,Featured,0.67,SONY,ILCE-7M3,100.0,1.8,55.0,0.0008,1564,1393
ea69da2c3c,Featured,1.5,NIKON,NIKON Z 6,1250.0,1.4,50.0,0.001,1394,2537
88a1480981,Featured,0.8499999999999999,SONY,ILCE-7RM3,50.0,2.8,24.0,0.000625,1125,808
fc5f204c75,Featured,0.67,CANON,Canon EOS 6D,1250.0,2.5,50.0,0.000625,1248,2286
ccd69080cc,Featured,1.5,CANON,Canon EOS REBEL T2i,100.0,5.6,50.0,0.01,2893,6410
0573e3b954,Featured,1.33,SAMSUNG,SM-G950F,320.0,1.7,4.2,0.02,1447,3569
8210cc385b,Featured,0.66,CANON,Canon EOS REBEL T5i,400.0,8.0,70.0,0.004,1145,12745
d81fe526ee,Featured,0.67,CANON,Canon EOS 5D Mark II,1600.0,4.0,200.0,0.01,1409,1412
efff3edee5,Featured,0.75,RICOH,PENTAX 645Z,200.0,4.0,120.0,0.000625,1473,1032
ce4882ee56,Featured,0.67,CANON,Canon EOS 700D,800.0,4.5,21.0,15.0,1300,2468
5b74be84be,Featured,1.5,SONY,ILCE-7M3,100.0,6.3,206.0,0.004,1004,2386
308a7e7ed2,Featured,0.67,SONY,ILCE-7M2,3200.0,2.8,35.0,13.0,992,2372
7ace5f13c4,Featured,1.6,PANASONIC,DMC-FZ300,100.0,5.6,36.1,0.000625,2027,17760
89c1e12fe0,Featured,0.67,NIKON,NIKON Z 6,100.0,7.1,105.0,0.008,1013,19882
f3249229f0,Featured,1.33,GOPRO,HERO4 Black,100.0,2.8,3.0,0.004347826086956522,1848,5829
ace1344477,Featured,0.67,NIKON,NIKON D750,320.0,1.8,50.0,0.005,1394,7382
9fbe5b10ac,Featured,0.67,CANON,Canon EOS 6D,200.0,6.3,17.0,0.0025,1131,1113
7c9b99ed32,Featured,0.67,NIKON,NIKON D800,500.0,4.5,60.0,30.0,1734,4095
bdfa183ba0,Featured,0.7099999999999999,CANON,Canon EOS 7D Mark II,250.0,1.4,35.0,0.0004,1282,625
a2de45707c,Featured,1.5,SONY,ILCE-7M2,100.0,5.6,25.0,0.001,1173,1240
865bafbf67,Featured,1.5,NIKON,NIKON D3200,100.0,22.0,18.0,3.0,2107,5271
117c00bff3,Featured,0.75,NIKON,COOLPIX L120,80.0,4.5,18.6,0.0125,2965,15393
c4b7fa322f,Featured,1.51,CANON,Canon EOS 5D Mark II,100.0,16.0,28.0,0.1,1464,6872
da3ce92228,Featured,0.67,CANON,Canon EOS 5D Mark II,1000.0,8.0,24.0,0.004,1025,734
3e8b6103e3,Featured,1.5,CANON,Canon EOS 6D,100.0,10.0,24.0,0.005,1402,12114
f7eebc7872,Featured,1.5,CANON,Canon EOS 600D,100.0,2.0,50.0,0.0008,1357,1851
90248b98b5,Featured,1.5,SONY,ILCE-7M3,4000.0,1.4,24.0,4.0,1369,12550
dfd5fda8d5,Featured,1.5,SONY,DSLR-A700,1600.0,1.8,50.0,0.002,2187,5383
7b1d6cdcba,Featured,1.5,CANON,Canon EOS 5D Mark IV,160.0,1.4,50.0,0.003125,1076,9770
0db80ccbb6,Featured,1.5,CANON,Canon EOS 600D,200.0,1.8,50.0,0.0015625,1297,1197
f6ea951515,Featured,0.7099999999999999,CANON,Canon EOS REBEL T5i,100.0,22.0,18.0,5.0,1177,1241
8351f111d9,Featured,1.5,CANON,Canon EOS 5D Mark III,1250.0,6.3,600.0,0.0005,999,1600
daeac460cd,Featured,0.67,SONY,ILCE-6000,200.0,2.5,35.0,0.005,1116,933
6fd09f31d3,Featured,0.67,NIKON,NIKON Z 7,100.0,1.8,85.0,0.004,1120,1400
fe2bc3c00b,Featured,1.5,FUJIFILM,X-T2,200.0,9.0,18.0,0.007142857142857143,1142,5161
dbbc0e1030,Featured,1.5,PANASONIC,DC-ZS70,80.0,5.2,22.3,0.008,1408,2293
4fd9f24612,Featured,0.67,CANON,Canon EOS 1200D,400.0,2.8,24.0,0.03333333333333333,1236,6903
fa9fd0c688,Featured,1.5,CANON,Canon EOS 40D,160.0,2.8,37.0,0.002,2366,11719
53f611f38b,Featured,1.5,CANON,Canon EOS 77D,100.0,40.0,200.0,0.06666666666666667,1171,2648
e1eea3976e,Featured,1.5,SONY,ILCE-7M2,800.0,2.8,24.0,0.016666666666666666,1262,12198
32ad28f45c,Featured,1.5,CANON,Canon EOS REBEL T3,100.0,5.0,39.0,0.008,1836,4415
86cf3d392e,Featured,1.33,SONY,DSC-HX10V,100.0,3.5,4.7,0.002,2699,39117
3e40fae24f,Featured,1.64,NIKON,NIKON D5100,100.0,4.8,46.0,0.011111111111111112,1374,5820
b69f326b23,Featured,1.5,NIKON,NIKON D5300,1600.0,6.3,200.0,0.008,1747,3825
de55de1f11,Featured,0.67,FUJIFILM,X100F,200.0,2.0,23.0,0.006666666666666667,1294,1266
a9fd065124,Featured,1.5,SONY,ILCE-6000,100.0,4.0,35.0,0.00625,2764,8342
d05ad3c046,Featured,0.66,SONY,NEX-5N,100.0,3.5,18.0,0.0025,1147,1191
e749f21c89,Featured,0.67,CANON,Canon EOS 5D Mark IV,100.0,1.4,24.0,0.000125,1547,1173
50cd8a9de5,Featured,0.75,DJI,FC220,100.0,2.2,4.7,0.0009523809523809524,1991,5991
83a69c7a5a,Not Featured,1.33,APPLE,iPhone 6 Plus,40.0,2.2,4.2,0.03333333333333333,3030,403
ec41a7d47d,Featured,1.5,FUJIFILM,X-T1,1600.0,3.5,55.0,0.023809523809523808,1458,5041
92716b7dd7,Featured,1.5,CANON,Canon EOS Rebel T6,400.0,3.5,18.0,1.0,1484,20334
3d0ac8af31,Featured,0.67,SONY,ILCE-7RM3,200.0,2.2,55.0,0.0005,1007,2655
854c4e92b8,Not Featured,0.67,CANON,Canon EOS 6D,500.0,4.0,24.0,0.0125,2693,1063
1611771f2d,Featured,0.67,CANON,Canon EOS 5D Mark IV,500.0,4.0,17.0,0.004,1531,3467
2fb0f48778,Featured,1.33,SONY,ILCE-6300,640.0,3.2,35.0,0.00025,1442,2282
8c8394eda4,Featured,1.51,FUJIFILM,X-T1,200.0,4.0,32.0,0.0005263157894736842,2050,38039
9964dc8075,Featured,0.75,RICOH,PENTAX 645Z,400.0,8.0,120.0,0.008,1303,3862
4486dd0fca,Featured,1.5,CANON,Canon EOS 1300D,100.0,6.3,53.0,0.008,1325,1632
82fd2a3778,Featured,1.5,CANON,Canon EOS 5D Mark II,100.0,10.0,20.0,431.0,1440,3452
ff7f900b03,Featured,1.5,NIKON,NIKON D750,6400.0,5.6,300.0,0.00025,1157,826
d191f8ddde,Featured,0.75,GOPRO,HERO5 Black,349.0,2.8,3.0,0.008333333333333333,1308,5193
b6f23db5a2,Featured,0.67,CANON,Canon EOS 6D Mark II,100.0,2.0,35.0,0.001,1419,27876
2bde405956,Featured,0.67,CANON,Canon EOS 550D,100.0,7.1,28.0,0.008,1585,1137
db5c78d389,Featured,1.5,CANON,Canon EOS 6D Mark II,200.0,11.0,35.0,10.0,1571,6401
85773ecb0b,Featured,1.5,CANON,Canon EOS 5D Mark III,320.0,5.6,16.0,0.003125,1585,5068
a444a4b69b,Featured,1.5,SONY,ILCE-7M3,640.0,5.6,300.0,0.0015625,1508,1563
4f4aa1ae94,Featured,1.5,SONY,ILCE-6300,1000.0,9.0,300.0,0.002,1066,3649
7e531ddce2,Featured,1.5,CANON,Canon 5d Mark IV,400.0,5.6,400.0,0.005,1177,1538
42af4c8efd,Featured,1.28,NIKON,NIKON D7000,400.0,5.6,300.0,0.0008,2329,25985
ce4172eec1,Featured,1.5,NIKON,NIKON D7100,200.0,6.3,105.0,0.0015625,2389,28008
005984d98b,Featured,0.67,CANON,Canon EOS 77D,100.0,4.0,50.0,0.004,1360,1683
f2ff698d29,Featured,0.67,NIKON,NIKON D810,320.0,4.0,50.0,0.001,1001,3495
923fb5b721,Featured,1.0,PANASONIC,DMC-GX7,1250.0,5.6,300.0,0.002,1988,8698
aadf7c050c,Featured,0.75,APPLE,iPhone 7 Plus,25.0,1.8,4.0,0.03333333333333333,1242,1765
fa294f1fe5,Featured,1.78,APPLE,iPhone 6s,25.0,2.2,4.2,0.008333333333333333,2571,12842
7e8adc3d87,Featured,1.63,SONY,DSC-RX1,100.0,16.0,35.0,15.0,2288,9068
57953ba94b,Featured,0.7099999999999999,FUJIFILM,X-T2,200.0,1.4,16.0,9.523809523809524e-05,1319,1752
accb0a45e8,Featured,1.64,NIKON,NIKON D3300,200.0,5.6,92.0,0.002,2217,7590
cf699e4adf,Featured,0.75,SAMSUNG,SM-G9500,250.0,1.7,4.2,0.1,1554,26985
e4eb77b1a4,Featured,1.5,LEICA,LEICA Q (Typ 116),50.0,1.7,28.0,0.02,1026,2387
543b98634d,Featured,1.5,CANON,Canon EOS-1D X,1600.0,2.8,300.0,0.02,1560,24370
11ca9cb131,Featured,0.67,SONY,ILCE-7M3,125.0,5.6,16.0,0.002,1137,1544
65ac4fbe09,Featured,1.5,NIKON,NIKON D750,100.0,2.5,50.0,0.004,2444,20553
0529946174,Featured,1.5,CANON,Canon EOS 70D,400.0,5.6,50.0,0.0003125,1414,3344
796c5da4b0,Featured,1.5,CANON,Canon EOS 60D,100.0,11.0,87.0,0.008,2571,3138
049319c894,Featured,1.6,CANON,Canon EOS REBEL T3i,100.0,11.0,150.0,0.003125,3105,5661
4d4df440a6,Featured,1.5,NIKON,NIKON D610,100.0,8.0,105.0,0.00625,1205,2524
9680d320ed,Featured,0.67,SONY,ILCE-7RM3,100.0,1.6,35.0,0.001,1169,1188
e52407cb02,Featured,1.5,CANON,Canon EOS 1100D,200.0,6.7,18.0,8.0,2388,207027
12b13b6084,Featured,1.5,CANON,Canon EOS 6D,100.0,3.5,50.0,0.001,2182,42996
d4d1da8f21,Featured,1.5,FUJIFILM,X-T1,400.0,3.5,55.0,0.016666666666666666,1507,2944
ba4eadd1d6,Featured,0.8,CANON,Canon EOS 600D,100.0,1.8,50.0,0.0005,1508,10973
50cec00c61,Featured,1.33,OLYMPUS,E-M10MarkII,320.0,2.8,60.0,0.005,1917,3017
0acf074de4,Featured,1.46,CANON,Canon PowerShot SX120 IS,100.0,5.0,6.7,0.0008,2350,7694
db9ce7dcb2,Featured,0.67,SONY,ILCE-7RM2,250.0,4.0,85.0,0.004,996,1967
81c0af5aa5,Featured,1.78,SAMSUNG,SM-G920I,400.0,1.9,4.3,0.02,1330,11209
7d46931671,Featured,0.66,CANON,Canon EOS REBEL T3,100.0,5.6,50.0,0.004,1576,1607
2eb11f865f,Featured,1.5,SONY,ILCE-7M3,100.0,5.6,400.0,0.0004,1319,18319
003f1bfa23,Featured,1.33,CANON,Canon PowerShot S90,500.0,2.0,6.0,0.016666666666666666,1091,2057
efabbead1d,Featured,1.5,SONY,ILCE-7M3,100.0,8.0,16.0,0.025,1126,17155
fbdaff128a,Featured,1.0,CANON,EOS 1200D,100.0,4.2,40.0,2.0,1468,3306
5a5a6f6fd0,Featured,0.67,SONY,ILCE-7,800.0,5.6,50.0,0.0008,1592,21393
8b50331536,Featured,0.67,NIKON,NIKON D750,400.0,4.8,90.0,0.002857142857142857,1481,7575
7cb78c3e74,Featured,0.67,CANON,Canon EOS 6D,200.0,9.0,17.0,0.00625,1138,526
14d8da8435,Featured,1.5,CANON,Canon EOS 6D,100.0,2.2,35.0,0.00025,2729,17999
b07adac249,Featured,0.67,CANON,Canon EOS 5D Mark II,400.0,4.0,24.0,0.0125,2700,41119
5c42032fb9,Featured,0.67,CANON,Canon EOS 7D,1000.0,3.2,50.0,0.0125,1543,7147
eab532e7cf,Featured,1.78,SONY,ILCE-6000,100.0,2.2,56.0,0.002,1061,2012
aa80b62896,Featured,1.5,NIKON,NIKON D3200,200.0,8.0,35.0,0.0015625,3058,9969
3f8bc050c5,Featured,0.67,SONY,ILCE-6000,250.0,10.0,18.0,0.003125,1045,1304
89d4ac0058,Featured,0.67,NIKON,NIKON D7500,100.0,2.8,28.0,0.004,1168,1229
065f90af80,Featured,0.67,CANON,Canon EOS 6D,100.0,5.6,85.0,0.008,1594,5324
4be8ae273f,Featured,1.33,APPLE,iPhone 5s,50.0,2.2,4.2,0.030303030303030304,2583,8507
fe05ef9bc3,Featured,0.67,NIKON,NIKON D3000,200.0,5.6,300.0,0.001,1199,900
eb176f7a4d,Featured,1.5,SONY,ILCE-7RM2,1600.0,2.8,35.0,0.002,1529,1845
c4da9f7962,Featured,1.5,FUJIFILM,X-T3,6400.0,2.8,18.0,8.0,1166,2454
16f890e88f,Featured,1.33,ONEPLUS,ONEPLUS A6003,273.0,1.7,4.2,0.01,1479,1710
cae9ab9df6,Featured,1.0,SONY,ILCE-7S,320.0,2.8,100.0,0.004,1528,4684
d4edcb7967,Featured,0.67,CANON,Canon EOS 5D Mark III,500.0,1.4,35.0,0.0004,1254,770
6106104ee6,Featured,0.67,SONY,ILCE-7M2,100.0,4.0,24.0,30.0,1477,2119
c9466d0f61,Featured,1.5,CANON,Canon EOS 5D Mark III,320.0,9.0,600.0,0.0008,1379,17223
2c8887d619,Featured,1.5,CANON,Canon EOS 7D Mark II,800.0,8.0,476.0,0.004,1550,5071
fdb9bab137,Featured,1.5,NIKON,NIKON D700,200.0,1.6,85.0,0.00125,1874,3154
d205d9b020,Featured,0.67,CANON,Canon EOS 5D Mark IV,100.0,2.8,85.0,0.003125,1180,333
cfe558ff14,Featured,0.67,CANON,Canon EOS 6D,250.0,1.4,35.0,0.01,1429,1471
71fddccaea,Featured,1.5,CANON,Canon EOS 5DS,320.0,5.6,400.0,0.5,1509,2021
969f9a6ab3,Featured,0.67,SONY,ILCE-6300,6400.0,1.8,35.0,0.125,1438,1405
7997d3d13e,Featured,0.67,CANON,Canon EOS 80D,100.0,9.0,50.0,0.00125,1048,3560
3f80ec87a9,Featured,0.8299999999999998,DJI,FC220,100.0,2.2,4.7,0.008333333333333333,1456,137294
c8e812ea0e,Featured,0.75,RICOH,PENTAX 645Z,400.0,6.7,120.0,0.00625,1278,1828
cb0e0c0ed8,Featured,1.5,SONY,ILCE-7,200.0,5.6,69.0,0.0003333333333333333,2183,3013
aef04ee859,Featured,1.5,CANON,Canon EOS 6D Mark II,400.0,2.8,400.0,0.2,1067,2542
eb5d8c71fa,Featured,1.5,CANON,Canon EOS 600D,400.0,2.0,50.0,0.0025,1483,1967
95b1fb1f2e,Featured,0.67,SONY,ILCE-7M3,500.0,5.0,55.0,0.001,1307,1306
c5dda609a3,Featured,0.69,PANASONIC,DC-GX9,200.0,1.7,43.0,0.0015625,1160,1168
344dc30dcb,Featured,0.67,CANON,Canon EOS 5DS,100.0,7.1,50.0,0.001,1559,6156
97e497c0c8,Not Featured,1.5,CANON,Canon EOS REBEL SL1,100.0,3.5,18.0,0.0015625,2747,846
735eb84d45,Featured,1.5,CANON,Canon EOS 600D,6400.0,5.0,42.0,0.0125,2467,8511
275b056adc,Featured,1.33,OLYMPUS,TG-5,100.0,2.8,4.5,0.002,1226,6755
611fb73fb7,Featured,0.8,SONY,ILCE-7RM3,200.0,4.0,19.0,0.02,1577,755
9660a6fc37,Featured,0.67,NIKON,NIKON Z 6,400.0,1.4,50.0,0.016666666666666666,1230,3673
cc2f30b095,Featured,0.67,SONY,ILCE-7,160.0,2.8,50.0,0.0025,1307,4716
e3008c09b8,Featured,0.67,CANON,Canon EOS 5D Mark IV,1600.0,1.4,35.0,0.000125,1022,13321
bb3acd64d8,Featured,0.8,CANON,Canon EOS 80D,400.0,4.5,128.0,0.003125,1153,2323
df9f0f55a4,Featured,0.67,SONY,ILCE-7M3,100.0,10.0,183.0,0.003125,1455,646
a97183c592,Featured,0.67,SONY,ILCE-7M3,320.0,1.4,35.0,0.0008,1076,1256
86d054383f,Featured,1.5,SONY,ILCE-7M3,1600.0,4.0,46.0,0.008,1357,1031
331ecb633f,Featured,0.67,SONY,ILCE-7M3,500.0,3.5,41.0,0.0015625,1301,15851
0d5d08d2b4,Featured,1.5,CANON,Canon EOS 6D,50.0,4.0,28.0,0.00125,2196,6183
4bda3cd9e4,Featured,0.92,CANON,Canon EOS 5D Mark IV,800.0,5.6,400.0,0.002,1467,3052
91eada8cc2,Featured,0.67,NIKON,NIKON D3000,400.0,1.8,50.0,0.00025,1072,1411
1c6438ebe0,Featured,1.51,NIKON,NIKON D300S,200.0,2.8,50.0,0.000625,1434,3584
030d358e14,Featured,0.8,DJI,FC220,100.0,2.2,4.7,0.0125,1503,2260
8bebaa40b1,Featured,0.67,CANON,Canon EOS 5D Mark II,800.0,2.8,55.0,0.003125,1338,955
95b432b261,Featured,1.5,SONY,ILCE-7,100.0,5.6,59.0,0.003125,2092,52066
851a1ff060,Featured,1.25,SONY,ILCE-7RM3,100.0,2.8,95.0,0.000625,1212,4428
41749c4846,Featured,1.07,CANON,Canon EOS 5D Mark III,250.0,5.0,35.0,0.005,2319,29867
664cd174c3,Featured,0.63,NIKON,NIKON D5000,200.0,1.8,50.0,0.003125,1398,1603
c3847c803b,Featured,1.45,NIKON,NIKON D800E,1250.0,5.6,16.0,6.0,1246,15657
454182b210,Featured,0.67,SONY,ILCE-7M3,800.0,2.8,55.0,0.005,1449,1339
44bddcd791,Featured,1.5,HASSELBLAD,L1D-20c,100.0,5.0,10.3,0.005,1418,11411
b3922a033a,Featured,0.67,SONY,ILCE-7M3,100.0,7.1,70.0,0.002,1570,2135
68fef80a27,Featured,1.5,FUJIFILM,X-H1,200.0,8.0,98.6,0.002,1210,1859
c63339ee52,Featured,0.67,SONY,ILCE-6000,100.0,4.0,105.0,0.0025,1161,603
8271174d32,Featured,1.5,NIKON,NIKON D5300,8000.0,5.6,200.0,0.8,1571,5994
29b0db7e04,Featured,0.67,CANON,Canon EOS 80D,100.0,5.6,18.0,0.005,1552,9110
c24ed08b22,Featured,0.67,CANON,Canon EOS 5D Mark II,320.0,1.8,50.0,0.00015625,1086,1005
78b2375f36,Featured,1.4,CANON,Canon EOS 5DS R,100.0,9.0,17.0,5.0,2187,8005
8982083f2e,Featured,1.6,RICOH,GR,1600.0,2.8,18.3,25.0,1456,1871
beb197924f,Featured,1.5,FUJIFILM,X-T2,400.0,4.8,200.0,0.000625,1343,3145
416d5667bd,Featured,1.5,NIKON,NIKON D60,200.0,5.6,300.0,0.00125,1408,4382
9adcf29b1a,Featured,1.5,NIKON,NIKON D5200,320.0,2.8,14.0,107.0,1614,2786
d8b611a414,Featured,1.5,CANON,Canon EOS 70D,1000.0,5.6,135.0,0.0015625,2392,16228
f78bae1c0c,Featured,0.67,CANON,Canon EOS 600D,100.0,5.0,41.0,0.00125,1456,815
1894260f22,Featured,1.5,NIKON,NIKON D500,160.0,3.5,10.0,0.004,1196,2000
a090fb3072,Featured,0.77,SONY,ILCE-7R,320.0,9.5,50.0,0.008,1049,2425
4a151d39c1,Featured,1.5,FUJIFILM,X-T20,2000.0,1.0,50.0,0.008,1315,13039
